id,model_name,BLEU_score,BERTScore_F1,SBERT_Similarity,Perplexity,Word_Overlap,Length_Similarity,Char_Similarity,Quality_Score
24,LLaMA_FT,2.1787246519855557e-155,0.8423416018486023,0.5508127212524414,4.840425531914894,0.08247422680412371,0.07978723404255317,1.0,0.08166812897565254
25,LLaMA_FT,2.5886165214814117e-155,0.8023771047592163,0.5150494575500488,5.033557046979866,0.0945945945945946,0.20805369127516782,0.9393939393939394,0.12863232359876656
26,LLaMA_FT,0.06920206119446323,0.8439486622810364,0.814721941947937,4.41717791411043,0.16483516483516483,0.17177914110429449,0.9,0.16691835771590371
27,LLaMA_FT,1.2298182210608382e-78,0.8408468961715698,0.5901752710342407,4.4799999999999995,0.18840579710144928,0.17600000000000005,0.9642857142857143,0.1846840579710145
28,LLaMA_FT,8.476296985764078e-79,0.8304858207702637,0.6345271468162537,5.207100591715976,0.13580246913580246,0.09467455621301779,0.96,0.12346409525896705
29,LLaMA_FT,0.1045578861311467,0.8546751737594604,0.8153957724571228,6.171875,0.1836734693877551,0.140625,1.0,0.17075892857142855
30,LLaMA_FT,0.033911444371752905,0.8252763748168945,0.39468395709991455,4.296296296296296,0.14285714285714285,0.24444444444444446,1.0,0.17333333333333334
31,LLaMA_FT,8.490325849717067e-232,0.8342756628990173,0.5676249861717224,5.471698113207547,0.0625,0.2264150943396226,1.0,0.11167452830188677
32,LLaMA_FT,5.404209223088255e-79,0.7912219762802124,0.5189552903175354,4.193548387096774,0.06666666666666667,0.19354838709677424,0.84,0.10473118279569893
33,LLaMA_FT,7.600555800028866e-79,0.829874575138092,0.6093141436576843,3.149606299212598,0.10344827586206896,0.12598425196850394,0.96,0.11020906869399945
34,LLaMA_FT,8.497851629759652e-232,0.7765101194381714,0.322422057390213,5.798816568047338,0.056338028169014086,0.272189349112426,0.8888888888888888,0.12109342445203763
35,LLaMA_FT,0.08327383958129257,0.835582435131073,0.6476476192474365,2.8125,0.17391304347826086,0.1953125,0.96,0.1803328804347826
36,LLaMA_FT,9.067102238632236e-79,0.8577359914779663,0.5741173028945923,2.3863636363636367,0.08955223880597014,0.2272727272727273,0.8,0.1308683853459973
37,LLaMA_FT,0.10924347143725512,0.8392571806907654,0.5461481809616089,2.890625,0.18681318681318682,0.15625,0.9565217391304348,0.17764423076923078
38,LLaMA_FT,2.8574978763126157e-155,0.8263481855392456,0.6057094931602478,3.208955223880597,0.10989010989010989,0.19402985074626866,0.9696969696969697,0.13513203214695751
39,LLaMA_FT,0.07490970407488919,0.8570386171340942,0.7217420339584351,3.6111111111111116,0.18840579710144928,0.2314814814814815,0.9615384615384616,0.20132850241545894
40,LLaMA_FT,0.06805953790814476,0.8723474144935608,0.8513752222061157,5.704225352112676,0.2459016393442623,0.21830985915492962,1.0,0.23762410528746247
